,cell_type,gbar_Im,gbar_Ih,gbar_NaTs,gbar_Nap,gbar_K_P,gbar_K_T,gbar_SK,gbar_Kv3_1,gbar_Ca_HVA,gbar_Ca_LVA,gamma_CaDynamics,decay_CaDynamics,soma_g_pas,axon_g_pas,dend_g_pas,apic_g_pas,gbar_NaV,gbar_Kd,gbar_Kv2like,gbar_Im_v2,cre_line,dendrite_type
1371,False,0.006317936602774277,0.0016773379436706005,0.3862412910338209,0.0050810070665029535,0.10682316398744328,0.04641943847305618,0.02329114371196916,0.00434233252397509,0.0008368610856784384,0.0038612907760139947,0.0002104909017042772,135.49951859019592,4.2664877291226195e-06,0.0008003463237337918,6.00105120153603e-05,0.00044268965955606814,,,,,Human,spiny
1372,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,aspiny
1373,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,spiny
1374,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1375,False,,,,,,,,,,,,,,,,,,,,,Scnn1a-Tg2-Cre,spiny
1376,False,,,,,,,,,,,,,,,,,,,,,Tlx3-Cre_PL56,spiny
1377,False,,,,,,,,,,,,,,,,,,,,,Scnn1a-Tg3-Cre,spiny
1378,False,,,,,,,,,,,,,,,,,,,,,Ctgf-T2A-dgCre,spiny
1379,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2,aspiny
1380,False,,,,,,,,,,,,,,,,,,,,,Vipr2-IRES2-Cre,aspiny
1381,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1382,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1383,False,,,,,,,,,,,,,,,,,,,,,Human,aspiny
1384,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
1385,False,,,,,,,,,,,,,,,,,,,,,Ntsr1-Cre_GN220,spiny
1386,Rorb-IRES2-Cre__L4__exc,9.535982123609621e-06,3.3665181906117336e-05,0.4639044518777559,0.0014326417843324613,0.084745029549536,0.006786282333559268,0.00024419896733802885,0.018259888283002592,0.00019222134714929693,0.001207271485525071,0.0024876835953158705,854.6833287290593,0.00026347578766345984,0.0004147007298086094,1.0275591469372693e-07,0.00016809760158897894,,,,,Rorb-IRES2-Cre,spiny
1387,False,,,,,,,,,,,,,,,,,,,,,Nr5a1-Cre,spiny
1388,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
1389,False,,,,,,,,,,,,,,,,,,,,,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,spiny
1390,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1391,False,,,,,,,,,,,,,,,,,,,,,Vip-IRES-Cre,aspiny
1392,False,,,,,,,,,,,,,,,,,,,,,Cux2-CreERT2,spiny
1393,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
1394,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
1395,False,,,,,,,,,,,,,,,,,,,,,Scnn1a-Tg3-Cre,spiny
1396,Scnn1a-Tg3-Cre__L5__exc,2.55678373676238e-05,7.753734535899046e-06,0.5325854759021956,1.5819224754994482e-08,0.04042108127352104,7.62571108253071e-11,5.5329605289882864e-05,0.04130404261591854,0.00013701925822529705,0.004683253283186394,0.0077791201830336035,825.6818252402742,0.00011036708020417517,0.0005825814030025744,1.1499369016997993e-07,8.419833513894171e-05,,,,,Scnn1a-Tg3-Cre,spiny
1397,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
1398,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
1399,False,,,,,,,,,,,,,,,,,,,,,Tlx3-Cre_PL56,spiny
1400,False,,,,,,,,,,,,,,,,,,,,,Nr5a1-Cre,aspiny
1401,False,,,,,,,,,,,,,,,,,,,,,Cux2-CreERT2,spiny
1402,False,,,,,,,,,,,,,,,,,,,,,Vipr2-IRES2-Cre,spiny
1403,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2|Sst-IRES-FlpO,aspiny
1404,Rorb-IRES2-Cre__L5__exc,0.00018431840498965568,5.806445820664419e-05,1.8271288863148785,7.291787993811154e-07,9.79005549783846e-05,0.012112662962380942,0.0011825841059366089,0.2546754622597614,0.0009855423616718065,0.0004390962576159663,0.0024235035349885283,202.2761615876212,0.00013682679547058474,0.00037304803456771003,3.9619867014128814e-05,2.7404357842083256e-05,,,,,Rorb-IRES2-Cre,spiny
1405,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1406,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1407,False,,,,,,,,,,,,,,,,,,,,,Scnn1a-Tg2-Cre,spiny
1408,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,sparsely spiny
1409,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,spiny
1410,False,,,,,,,,,,,,,,,,,,,,,Chat-IRES-Cre-neo,aspiny
1411,Rorb-IRES2-Cre__L5__exc,,2.407364846834792e-06,,,,0.0015402980364379688,0.004990129873081507,0.28087818209615645,8.836610439211765e-05,0.0012550304044609295,0.007706529665661038,152.94687538640972,0.00033701560434568414,0.0008460879061998888,0.0005516749352630819,9.705400492475492e-05,0.1845350501449336,4.560716377368767e-05,0.08301892517289072,0.0002069437385844061,Rorb-IRES2-Cre,spiny
1412,False,,,,,,,,,,,,,,,,,,,,,Chat-IRES-Cre-neo,sparsely spiny
1413,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,aspiny
1414,False,,,,,,,,,,,,,,,,,,,,,Chat-IRES-Cre-neo,sparsely spiny
1415,False,,,,,,,,,,,,,,,,,,,,,Ctgf-T2A-dgCre,spiny
1416,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,aspiny
1417,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,spiny
1418,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2|Sst-IRES-FlpO,sparsely spiny
1419,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1420,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,aspiny
1421,False,,,,,,,,,,,,,,,,,,,,,Sim1-Cre_KJ18,spiny
1422,False,,,,,,,,,,,,,,,,,,,,,Ntsr1-Cre_GN220,spiny
1423,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
1424,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1425,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
1426,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
1427,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,aspiny
1428,False,,,,,,,,,,,,,,,,,,,,,Vip-IRES-Cre,aspiny
1429,False,,,,,,,,,,,,,,,,,,,,,Vipr2-IRES2-Cre,aspiny
1430,Ntsr1-Cre_GN220__L6__inh,,8.664039993388427e-05,,,,0.006996115140796143,0.013084286476385655,0.3581097024323907,0.00015830094212146255,0.003648401772299603,0.0004012035038457029,476.8003457733152,0.0005092572428383045,0.0005700772966878014,0.0003975190895572094,,0.09813269425306433,6.473538824496201e-06,4.2713057919785066e-05,0.004323129344971525,Ntsr1-Cre_GN220,aspiny
1431,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
1432,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,spiny
1433,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,sparsely spiny
1434,False,,,,,,,,,,,,,,,,,,,,,Tlx3-Cre_PL56,spiny
1435,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1436,Pvalb-IRES-Cre__L4__inh,,0.0001026013322645515,,,,0.03635150143783422,6.940458048076638e-12,0.4264616006354641,0.0007607531089798153,9.34128126256889e-05,0.01285485505596795,89.62299467728727,0.00038352348430418923,1.0671482668839509e-07,0.0003679630602198901,,0.03200626078282713,4.780472369969213e-10,0.0027712456911340717,0.00023678039529985152,Pvalb-IRES-Cre,aspiny
1437,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1438,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,aspiny
1439,False,,,,,,,,,,,,,,,,,,,,,Nkx2-1-CreERT2,aspiny
1440,False,,,,,,,,,,,,,,,,,,,,,Chat-IRES-Cre-neo,aspiny
1441,False,,,,,,,,,,,,,,,,,,,,,Vip-IRES-Cre,sparsely spiny
1442,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
1443,False,,,,,,,,,,,,,,,,,,,,,Scnn1a-Tg3-Cre,spiny
1444,False,,,,,,,,,,,,,,,,,,,,,Ntsr1-Cre_GN220,spiny
1445,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,spiny
1446,False,,,,,,,,,,,,,,,,,,,,,Scnn1a-Tg2-Cre,spiny
1447,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,aspiny
1448,False,,,,,,,,,,,,,,,,,,,,,Scnn1a-Tg3-Cre,spiny
1449,Scnn1a-Tg2-Cre__L4__exc,0.00712802090153608,6.037365335420653e-06,0.2393855692407592,0.0004425629474660581,0.002573208111691809,9.506021082106864e-06,0.03438332614326956,0.019928910638585564,0.0005418954828564167,0.0004638889336940277,0.00010234816305922437,929.5365655545872,8.652688486686968e-05,0.0005475404779485643,4.691026110042787e-05,1.714142086048067e-05,,,,,Scnn1a-Tg2-Cre,spiny
1450,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
1451,False,,,,,,,,,,,,,,,,,,,,,Cux2-CreERT2,spiny
1452,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,aspiny
1453,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
1454,Nr5a1-Cre__L4__exc,0.0029617453645195304,9.913148750393634e-11,0.3804361420453249,7.310235181468006e-07,0.00414886323691864,1.781054552972561e-10,0.00028769865035048464,0.010925682293193906,0.00030157352157755916,0.0025411692480645947,0.0044117167416311545,452.59086246695205,1.3360859467150993e-07,0.0008980243838589196,2.516004131483776e-05,1.7210257957044667e-07,,,,,Nr5a1-Cre,spiny
1455,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
1456,False,0.0011534762241748446,0.005198491578331146,0.2953367601989636,0.000961531309227226,0.013771939120061584,1.1312512652537105e-09,0.283186989492961,0.06943698269468701,0.0008788012921291697,0.0015787217009920825,1.7627495759530185e-05,136.7808560846363,0.00028596663427810976,4.273709262054775e-07,8.359781238175051e-07,1.554136362468542e-05,,,,,Human,spiny
1457,False,4.0894270098845723e-07,1.659087111287663e-06,1.216842340035752,2.959195741670129e-07,0.07367419772327431,6.055018775263933e-06,0.00046212972487275067,0.11929522821796568,0.00039496520323211717,0.009624024054358377,0.001171557330517925,569.6844033736397,0.00011792319853690582,0.0005017904136396719,1.0070284389085073e-07,3.2069579728572007e-06,,,,,Human,spiny
1458,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
1459,False,,,,,,,,,,,,,,,,,,,,,Scnn1a-Tg3-Cre,spiny
1460,False,,,,,,,,,,,,,,,,,,,,,Ctgf-T2A-dgCre,spiny
1461,False,,,,,,,,,,,,,,,,,,,,,Human,aspiny
1462,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2,aspiny
1463,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1464,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2|Sst-IRES-FlpO,sparsely spiny
1465,False,,,,,,,,,,,,,,,,,,,,,Vip-IRES-Cre,aspiny
1466,False,,,,,,,,,,,,,,,,,,,,,Nr5a1-Cre,aspiny
1467,Htr3a-Cre_NO152__L2/3__inh,,0.0011090104560446084,,,,0.014808185215385268,0.0005342999104258722,0.1610571685811161,1.7840120435257567e-05,0.0056402765666562545,0.006749526381251099,235.96403899486683,0.0009999208917768133,0.0009998339483393546,1.4449952434639582e-07,,0.08279432627005065,2.823955502317781e-07,0.09789217635767866,0.00027720661224875517,Htr3a-Cre_NO152,aspiny
1468,Sst-IRES-Cre__L6__inh,,0.0013036067699815628,,,,0.1100711981925898,1.6542226842182667e-09,0.9783859087672084,0.000785740653032562,0.006027743905388112,0.013518358430259765,379.8773711241466,5.287163864681321e-05,9.104418736089106e-05,1.539774301604631e-05,,0.13491231469949624,2.516447449752127e-07,0.08554903834470108,0.0017002602919090365,Sst-IRES-Cre,aspiny
1469,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1470,False,,,,,,,,,,,,,,,,,,,,,Vip-IRES-Cre,aspiny
1471,False,,,,,,,,,,,,,,,,,,,,,Scnn1a-Tg3-Cre,spiny
1472,False,,,,,,,,,,,,,,,,,,,,,Ntsr1-Cre_GN220,spiny
1473,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1474,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
1475,False,,,,,,,,,,,,,,,,,,,,,Chat-IRES-Cre-neo,sparsely spiny
1476,Sst-IRES-Cre__L5__inh,,0.00015961781089901544,,,,0.04531774548344192,5.976753581281528e-10,0.19516335949297373,0.0006982733256885718,0.0036786600982693404,0.04352729930959208,42.71144390396526,2.726970592504372e-05,0.00017931910324725314,0.00010900754121535746,,0.04115332235270858,1.1121882764197901e-06,0.003305747031776829,0.007001610555868254,Sst-IRES-Cre,aspiny
1477,False,,,,,,,,,,,,,,,,,,,,,Ntsr1-Cre_GN220,spiny
1478,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
1479,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,spiny
1480,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2|Sst-IRES-FlpO,aspiny
1481,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
1482,Sst-IRES-Cre__L6__inh,,0.00013685270794118744,,,,0.04245834276763512,0.00016109824962343798,0.3518678607973127,0.0009167140180765447,0.0008449331056018207,0.04821647405745599,550.2466555890863,5.302405818124355e-05,0.000999608729791608,0.000329053031996075,,0.07927443618996277,5.5094481265041155e-09,0.006045660835290456,0.004357072254149585,Sst-IRES-Cre,aspiny
1483,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
1484,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
1485,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1486,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
1487,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,sparsely spiny
1488,False,,,,,,,,,,,,,,,,,,,,,Chat-IRES-Cre-neo,aspiny
1489,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
1490,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,sparsely spiny
1491,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
1492,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,spiny
1493,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2,sparsely spiny
1494,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
1495,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,sparsely spiny
1496,False,,,,,,,,,,,,,,,,,,,,,Tlx3-Cre_PL56,spiny
1497,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1498,False,,,,,,,,,,,,,,,,,,,,,Tlx3-Cre_PL56,spiny
1499,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
1500,False,,,,,,,,,,,,,,,,,,,,,Ntsr1-Cre_GN220,spiny
1501,False,,,,,,,,,,,,,,,,,,,,,Scnn1a-Tg2-Cre,aspiny
1502,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,aspiny
1503,False,,,,,,,,,,,,,,,,,,,,,Scnn1a-Tg2-Cre,spiny
1504,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2,aspiny
1505,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,aspiny
1506,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,aspiny
1507,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
1508,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,sparsely spiny
1509,False,,,,,,,,,,,,,,,,,,,,,Sim1-Cre_KJ18,spiny
1510,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1511,False,,,,,,,,,,,,,,,,,,,,,Nkx2-1-CreERT2,aspiny
1512,False,,,,,,,,,,,,,,,,,,,,,Vip-IRES-Cre,aspiny
1513,Gad2-IRES-Cre__L5__inh,,0.0006023307754405128,,,,0.06401513267455827,0.0002505735916653665,0.6368707763906764,0.0001857947494447725,0.008056180827632133,1.0012935970291152e-07,241.43179238656052,0.0004258029672747936,1.4865497793063733e-05,3.7774292139896064e-06,,0.08233084604869156,3.8243701164231154e-08,0.0002130830324678776,0.007249788022407811,Gad2-IRES-Cre,aspiny
1514,False,,,,,,,,,,,,,,,,,,,,,Ntsr1-Cre_GN220,spiny
1515,False,,,,,,,,,,,,,,,,,,,,,Tlx3-Cre_PL56,spiny
1516,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,spiny
1517,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1518,Nr5a1-Cre__L2/3__exc,0.008915442879515834,0.0022122637093990732,0.5271654792749095,0.002830209501537289,0.0080646637652253,2.338254548672758e-05,0.2833153477961193,0.26219010656451325,0.0006641069641364169,0.008361611016980956,5.507531033013852e-05,903.3403746783991,0.0008195404357326225,0.00016348729411354103,1.8328745401290798e-06,0.0005321094860803201,,,,,Nr5a1-Cre,spiny
1519,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,aspiny
1520,False,,,,,,,,,,,,,,,,,,,,,Human,aspiny
1521,False,,,,,,,,,,,,,,,,,,,,,Scnn1a-Tg3-Cre,spiny
1522,False,,,,,,,,,,,,,,,,,,,,,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,aspiny
1523,False,,,,,,,,,,,,,,,,,,,,,Human,sparsely spiny
1524,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,aspiny
1525,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1526,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
1527,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,aspiny
1528,False,,,,,,,,,,,,,,,,,,,,,Sim1-Cre_KJ18,spiny
1529,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,spiny
1530,Rorb-IRES2-Cre__L4__exc,8.252201411521401e-07,1.806105602004504e-06,1.1645125685436153,4.106619227130641e-05,0.034224449141381216,9.883810778017409e-05,0.003984085690191201,0.1298817076627629,0.0003570192622334972,0.005816571772516154,0.00046106051319860975,462.8132154181148,0.0002345132603618642,0.0009783602409975066,1.2370303360235972e-06,5.410242509650183e-06,,,,,Rorb-IRES2-Cre,spiny
1531,False,,,,,,,,,,,,,,,,,,,,,Cux2-CreERT2,spiny
1532,False,,,,,,,,,,,,,,,,,,,,,Vipr2-IRES2-Cre,spiny
1533,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,aspiny
1534,False,,,,,,,,,,,,,,,,,,,,,Gad2-IRES-Cre,aspiny
1535,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
1536,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1537,Sst-IRES-Cre__L5__inh,,0.0012361549492334034,,,,0.022880888623209472,2.5371800674369873e-10,0.3274300087916794,0.0006325031636112824,0.006013975437093846,0.032703043459776385,696.9538046619118,2.568304977753535e-05,0.0006933973489444857,1.7015374378469492e-07,,0.09905651596746168,0.0030928327279199364,0.0007720499102376044,0.0067421634625775,Sst-IRES-Cre,aspiny
1538,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,aspiny
1539,False,7.065342661765062e-05,0.0005640651060474513,1.9612276867768164,0.0012225949803480794,0.0003773992213486621,0.019289261699149574,0.11283582505760115,0.4729441228084518,0.0007406114969174557,0.004760090901859053,0.0003616190892756721,330.38822814000775,0.0006598466010720662,0.0002477220407102035,2.7493702783373145e-05,5.650939827726125e-06,,,,,Human,spiny
1540,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,aspiny
1541,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
1542,Nr5a1-Cre__L4__exc,0.0003495191658360597,0.00027376700047163007,0.2338646395845297,5.668724467833286e-07,0.034966422201640146,0.02153063783943624,0.012255587643835721,0.0608917825501871,0.0007583475467878226,0.009340044048060322,0.00013658202793147335,894.905812491732,8.159552820938588e-05,0.0009908167660873783,2.027438334504504e-07,1.4697907095963378e-06,,,,,Nr5a1-Cre,spiny
1543,Htr3a-Cre_NO152__L4__inh,,0.0007483146089529598,,,,6.209995747540423e-07,0.02123536247580915,0.14292671428791784,0.0002946787515310206,0.0032854032146529648,0.0001916236273002056,533.545740625707,0.0007969410785381972,0.000590052348570286,3.549249628963937e-07,,0.05610174200737299,0.00017519914026510974,3.9813942512016e-05,0.0025519715891636685,Htr3a-Cre_NO152,aspiny
1544,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1545,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,aspiny
1546,False,,,,,,,,,,,,,,,,,,,,,Cux2-CreERT2,aspiny
1547,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1548,False,,,,,,,,,,,,,,,,,,,,,Esr2-IRES2-Cre,spiny
1549,False,,0.00022912664681351888,,,,0.033276112143295886,0.018967468997210548,0.7089497796802438,0.0002444873402509151,0.0050375228855257005,0.0005602494308516088,718.8428149399775,0.00016632547553587748,0.00019793252657948567,1.3157928882066868e-07,,0.07123600358008901,3.32851810925727e-07,0.026342079676737337,0.00015184340758218618,Human,aspiny
1550,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1551,False,,,,,,,,,,,,,,,,,,,,,Human,aspiny
1552,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
1553,False,,,,,,,,,,,,,,,,,,,,,Scnn1a-Tg3-Cre,spiny
1554,False,,,,,,,,,,,,,,,,,,,,,Cux2-CreERT2,spiny
1555,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,aspiny
1556,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1557,False,,,,,,,,,,,,,,,,,,,,,Scnn1a-Tg3-Cre,spiny
1558,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1559,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1560,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,aspiny
1561,False,0.002040163028252716,0.0006604747767761058,0.543001560487099,0.0011652177237309938,2.489507403648228e-06,0.0033644701508574733,0.0008488769726989545,0.1760260763066392,0.0009901666202607382,0.004411884098728293,0.001245025139470199,990.0630730304056,0.0009992234614258457,0.0002138444944138685,1.3998761924888744e-07,1.0348481212418356e-05,,,,,Human,spiny
1562,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
1563,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1564,False,,,,,,,,,,,,,,,,,,,,,Nr5a1-Cre,spiny
1565,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1566,False,1.0904553747257974e-05,6.15406236205421e-09,0.32326214836059985,0.0003427494077920927,0.019146386302861185,3.554373898452542e-08,0.0002170881838093837,0.2065127394382993,3.685656787511123e-05,0.008750365873270416,0.0480693610170935,56.2854953245136,7.912157084579472e-07,0.00024267999711321202,2.307448765715832e-05,,,,,,Human,sparsely spiny
1567,Pvalb-IRES-Cre__L5__inh,,2.2858526315918105e-05,,,,0.02937889241101895,1.54005069423354e-08,0.7417462907354867,0.0003297824014091863,0.0015319306298807655,0.005915055740272692,606.6631230942216,0.0007244702008330967,0.0004614835080879591,1.5580709263856322e-06,,0.05897984105581884,4.909739652614321e-07,0.015906754618347008,0.007679221640863598,Pvalb-IRES-Cre,aspiny
1568,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
1569,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,sparsely spiny
1570,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1571,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2|Sst-IRES-FlpO,aspiny
1572,False,,,,,,,,,,,,,,,,,,,,,Ctgf-T2A-dgCre,spiny
1573,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,spiny
1574,False,,,,,,,,,,,,,,,,,,,,,Oxtr-T2A-Cre,aspiny
1575,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
1576,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,aspiny
1577,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2|Sst-IRES-FlpO,sparsely spiny
1578,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
1579,False,,,,,,,,,,,,,,,,,,,,,Rbp4-Cre_KL100,spiny
1580,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1581,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
1582,False,,,,,,,,,,,,,,,,,,,,,Chat-IRES-Cre-neo,sparsely spiny
1583,Nr5a1-Cre__L4__exc,,3.175421887935404e-09,,,,0.004250969348528644,0.010324732189584074,0.1397518255443383,0.0001339300736775065,0.00857746815772893,0.00041490008766633096,739.3088982636183,0.0002541423008167604,0.00043005851536809264,6.27667073288379e-05,1.0172899386717808e-07,0.14281862655083133,0.00010389447945713393,0.0671531740852781,0.002447338290623857,Nr5a1-Cre,spiny
1584,False,,,,,,,,,,,,,,,,,,,,,Pvalb-T2A-CreERT2,aspiny
1585,False,,,,,,,,,,,,,,,,,,,,,Vip-IRES-Cre,sparsely spiny
1586,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2,aspiny
1587,False,,,,,,,,,,,,,,,,,,,,,Human,aspiny
1588,False,,,,,,,,,,,,,,,,,,,,,Scnn1a-Tg3-Cre,spiny
1589,False,,,,,,,,,,,,,,,,,,,,,Ctgf-T2A-dgCre,spiny
1590,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2|Sst-IRES-FlpO,sparsely spiny
1591,False,,,,,,,,,,,,,,,,,,,,,Ntsr1-Cre_GN220,spiny
1592,False,,,,,,,,,,,,,,,,,,,,,Ctgf-T2A-dgCre,spiny
1593,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,spiny
1594,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,spiny
1595,False,,,,,,,,,,,,,,,,,,,,,Sim1-Cre_KJ18,spiny
1596,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
1597,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
1598,False,,,,,,,,,,,,,,,,,,,,,Penk-IRES2-Cre-neo,spiny
1599,False,,,,,,,,,,,,,,,,,,,,,Tlx3-Cre_PL56,spiny
1600,False,,,,,,,,,,,,,,,,,,,,,Vip-IRES-Cre,aspiny
1601,False,,,,,,,,,,,,,,,,,,,,,Ctgf-T2A-dgCre,aspiny
